0.99989214750055543934337265454814769327640533447265625 -0.01181417564034364410530120181874735862948000431060791015625 -0.0087245985962990692252905233772253268398344516754150390625 -0.09060741486543195943870188102664542384445667266845703125
0.01143868471289051329253805278085565078072249889373779296875 0.9990562587087923329676186767756007611751556396484375 -0.04190165183891599032239838606983539648354053497314453125 0.09817340205120739238253690928104333579540252685546875
0.009211398306799990776116970891962409950792789459228515625 0.04179733470844472498217925249264226295053958892822265625 0.99908364662449755666528972142259590327739715576171875 0.020710874924818455100616887420983402989804744720458984375
0.9999516218681758772390821832232177257537841796875 -0.00913746905366691862526717926584751694463193416595458984375 -0.0036415082723912956148837327674527841736562550067901611328125 -0.1032906531929222160304249200635240413248538970947265625
0.00896846596881732509298768007965918513946235179901123046875 0.99899134641814579804730556134018115699291229248046875 -0.043998368149586526698602284568551112897694110870361328125 0.105197158402740298388522433015168644487857818603515625
0.0040398689794076715620096962311436072923243045806884765625 0.043963580847716031418936921681961393915116786956787109375 0.99902496616334646173385181100456975400447845458984375 0.019791255422717056455805817449800088070333003997802734375
0.99997091366792345557001908673555590212345123291015625 -0.00750044842636310611638794654254525084979832172393798828125 -0.00138386832530436906622817172518580264295451343059539794921875 -0.10706538474508485447866945605710498057305812835693359375
0.0074367006541232703875632381596005870960652828216552734375 0.999114148174129468316095881164073944091796875 -0.0414199758771633674836465388580108992755413055419921875 0.10114970170076646727164160211032140068709850311279296875
0.00169331081590948597827284149985871408716775476932525634765625 0.04140847970751039552883554506479413248598575592041015625 0.99914086619795183796810533749521709978580474853515625 0.020281374297073488655041018091651494614779949188232421875
0.99997905582245127931173556135036051273345947265625 -0.00609552107080193160404402163976556039415299892425537109375 -0.00217544002772318383065464075798445264808833599090576171875 -0.10429099833000014807549149509213748387992382049560546875
0.00598608021429519569778232579437826643697917461395263671875 0.99886785939337408013471986123477108776569366455078125 -0.04719286296217563292376695471830316819250583648681640625 0.11776400504946528402516747746631153859198093414306640625
